,trainIndices,testIndices_withinDomain,testIndices_acrossDomain
755,labeled-data/Sample13/0181.png,labeled-data/Sample19/0118.png,labeled-data/ChestnutHorseLight/0160.png
756,labeled-data/Sample13/0185.png,labeled-data/Sample19/0120.png,labeled-data/ChestnutHorseLight/0161.png
757,labeled-data/Sample13/0186.png,labeled-data/Sample19/0121.png,labeled-data/ChestnutHorseLight/0162.png
758,labeled-data/Sample13/0189.png,labeled-data/Sample19/0124.png,labeled-data/ChestnutHorseLight/0163.png
759,labeled-data/Sample13/0194.png,labeled-data/Sample19/0125.png,labeled-data/ChestnutHorseLight/0164.png
760,labeled-data/Sample13/0195.png,labeled-data/Sample19/0126.png,labeled-data/ChestnutHorseLight/0165.png
761,labeled-data/Sample13/0196.png,labeled-data/Sample19/0128.png,labeled-data/ChestnutHorseLight/0166.png
762,labeled-data/Sample13/0197.png,labeled-data/Sample19/0129.png,labeled-data/ChestnutHorseLight/0167.png
763,labeled-data/Sample13/0200.png,labeled-data/Sample19/0134.png,labeled-data/ChestnutHorseLight/0168.png
764,labeled-data/Sample13/0203.png,labeled-data/Sample19/0136.png,labeled-data/ChestnutHorseLight/0169.png
765,labeled-data/Sample13/0204.png,labeled-data/Sample19/0139.png,labeled-data/ChestnutHorseLight/0170.png
766,labeled-data/Sample13/0207.png,labeled-data/Sample19/0141.png,labeled-data/ChestnutHorseLight/0171.png
767,labeled-data/Sample13/0209.png,labeled-data/Sample19/0142.png,labeled-data/ChestnutHorseLight/0172.png
768,labeled-data/Sample13/0210.png,labeled-data/Sample19/0143.png,labeled-data/ChestnutHorseLight/0173.png
769,labeled-data/Sample13/0211.png,labeled-data/Sample19/0145.png,labeled-data/ChestnutHorseLight/0174.png
770,labeled-data/Sample13/0212.png,labeled-data/Sample19/0146.png,labeled-data/ChestnutHorseLight/0175.png
771,labeled-data/Sample13/0217.png,labeled-data/Sample19/0147.png,labeled-data/ChestnutHorseLight/0176.png
772,labeled-data/Sample13/0218.png,labeled-data/Sample19/0148.png,labeled-data/ChestnutHorseLight/0177.png
773,labeled-data/Sample13/0221.png,labeled-data/Sample19/0150.png,labeled-data/ChestnutHorseLight/0178.png
774,labeled-data/Sample13/0224.png,labeled-data/Sample19/0154.png,labeled-data/ChestnutHorseLight/0179.png
775,labeled-data/Sample13/0225.png,labeled-data/Sample19/0157.png,labeled-data/ChestnutHorseLight/0180.png
776,labeled-data/Sample13/0226.png,labeled-data/Sample19/0160.png,labeled-data/ChestnutHorseLight/0181.png
777,labeled-data/Sample13/0229.png,labeled-data/Sample19/0163.png,labeled-data/ChestnutHorseLight/0182.png
778,labeled-data/Sample13/0230.png,labeled-data/Sample19/0164.png,labeled-data/ChestnutHorseLight/0183.png
779,labeled-data/Sample13/0233.png,labeled-data/Sample19/0166.png,labeled-data/ChestnutHorseLight/0184.png
780,labeled-data/Sample13/0238.png,labeled-data/Sample19/0167.png,labeled-data/ChestnutHorseLight/0185.png
781,labeled-data/Sample13/0239.png,labeled-data/Sample19/0168.png,labeled-data/ChestnutHorseLight/0186.png
782,labeled-data/Sample13/0241.png,labeled-data/Sample19/0171.png,labeled-data/ChestnutHorseLight/0187.png
783,labeled-data/Sample13/0242.png,labeled-data/Sample19/0174.png,labeled-data/ChestnutHorseLight/0188.png
784,labeled-data/Sample13/0244.png,labeled-data/Sample19/0179.png,labeled-data/ChestnutHorseLight/0189.png
785,labeled-data/Sample19/0112.png,labeled-data/Sample19/0181.png,labeled-data/ChestnutHorseLight/0190.png
786,labeled-data/Sample19/0115.png,labeled-data/Sample19/0186.png,labeled-data/ChestnutHorseLight/0191.png
787,labeled-data/Sample19/0119.png,labeled-data/Sample19/0187.png,labeled-data/ChestnutHorseLight/0192.png
788,labeled-data/Sample19/0122.png,labeled-data/Sample19/0188.png,labeled-data/ChestnutHorseLight/0193.png
789,labeled-data/Sample19/0123.png,labeled-data/Sample19/0191.png,labeled-data/ChestnutHorseLight/0194.png
790,labeled-data/Sample19/0127.png,labeled-data/Sample19/0192.png,labeled-data/ChestnutHorseLight/0195.png
791,labeled-data/Sample19/0130.png,labeled-data/Sample19/0194.png,labeled-data/ChestnutHorseLight/0196.png
792,labeled-data/Sample19/0131.png,labeled-data/Sample19/0195.png,labeled-data/ChestnutHorseLight/0197.png
793,labeled-data/Sample19/0132.png,labeled-data/Sample19/0200.png,labeled-data/ChestnutHorseLight/0198.png
794,labeled-data/Sample19/0133.png,labeled-data/Sample19/0201.png,labeled-data/ChestnutHorseLight/0199.png
795,labeled-data/Sample19/0135.png,labeled-data/Sample19/0206.png,labeled-data/ChestnutHorseLight/0200.png
796,labeled-data/Sample19/0137.png,labeled-data/Sample19/0207.png,labeled-data/ChestnutHorseLight/0201.png
797,labeled-data/Sample19/0138.png,labeled-data/Sample19/0208.png,labeled-data/ChestnutHorseLight/0202.png
798,labeled-data/Sample19/0140.png,labeled-data/Sample19/0209.png,labeled-data/ChestnutHorseLight/0203.png
799,labeled-data/Sample19/0144.png,labeled-data/Sample19/0212.png,labeled-data/ChestnutHorseLight/0204.png
800,labeled-data/Sample19/0149.png,labeled-data/Sample19/0213.png,labeled-data/ChestnutHorseLight/0205.png
801,labeled-data/Sample19/0151.png,labeled-data/Sample19/0214.png,labeled-data/ChestnutHorseLight/0206.png
802,labeled-data/Sample19/0152.png,labeled-data/Sample19/0217.png,labeled-data/ChestnutHorseLight/0207.png
803,labeled-data/Sample19/0153.png,labeled-data/Sample19/0218.png,labeled-data/ChestnutHorseLight/0208.png
804,labeled-data/Sample19/0155.png,labeled-data/Sample19/0219.png,labeled-data/ChestnutHorseLight/0209.png
805,labeled-data/Sample19/0156.png,labeled-data/Sample19/0224.png,labeled-data/ChestnutHorseLight/0210.png
806,labeled-data/Sample19/0158.png,labeled-data/Sample19/0226.png,labeled-data/ChestnutHorseLight/0211.png
807,labeled-data/Sample19/0159.png,labeled-data/Sample19/0227.png,labeled-data/ChestnutHorseLight/0212.png
808,labeled-data/Sample19/0161.png,labeled-data/Sample19/0230.png,labeled-data/ChestnutHorseLight/0213.png
809,labeled-data/Sample19/0162.png,labeled-data/Sample19/0232.png,labeled-data/ChestnutHorseLight/0214.png
810,labeled-data/Sample19/0165.png,labeled-data/Sample19/0236.png,labeled-data/ChestnutHorseLight/0215.png
811,labeled-data/Sample19/0169.png,labeled-data/Sample19/0237.png,labeled-data/ChestnutHorseLight/0216.png
812,labeled-data/Sample19/0170.png,labeled-data/Sample19/0239.png,labeled-data/ChestnutHorseLight/0217.png
813,labeled-data/Sample19/0172.png,labeled-data/Sample19/0241.png,labeled-data/ChestnutHorseLight/0218.png
814,labeled-data/Sample19/0173.png,labeled-data/Sample4/0155.png,labeled-data/ChestnutHorseLight/0219.png
815,labeled-data/Sample19/0175.png,labeled-data/Sample4/0157.png,labeled-data/ChestnutHorseLight/0220.png
816,labeled-data/Sample19/0176.png,labeled-data/Sample4/0162.png,labeled-data/ChestnutHorseLight/0221.png
817,labeled-data/Sample19/0177.png,labeled-data/Sample4/0163.png,labeled-data/ChestnutHorseLight/0222.png
818,labeled-data/Sample19/0178.png,labeled-data/Sample4/0164.png,labeled-data/ChestnutHorseLight/0223.png
819,labeled-data/Sample19/0180.png,labeled-data/Sample4/0166.png,labeled-data/ChestnutHorseLight/0224.png
820,labeled-data/Sample19/0182.png,labeled-data/Sample4/0169.png,labeled-data/ChestnutHorseLight/0225.png
821,labeled-data/Sample19/0183.png,labeled-data/Sample4/0170.png,labeled-data/ChestnutHorseLight/0226.png
822,labeled-data/Sample19/0184.png,labeled-data/Sample4/0171.png,labeled-data/ChestnutHorseLight/0227.png
823,labeled-data/Sample19/0185.png,labeled-data/Sample4/0174.png,labeled-data/ChestnutHorseLight/0228.png
824,labeled-data/Sample19/0189.png,labeled-data/Sample4/0175.png,labeled-data/ChestnutHorseLight/0229.png
825,labeled-data/Sample19/0190.png,labeled-data/Sample4/0176.png,labeled-data/ChestnutHorseLight/0230.png
826,labeled-data/Sample19/0193.png,labeled-data/Sample4/0178.png,labeled-data/ChestnutHorseLight/0231.png
827,labeled-data/Sample19/0196.png,labeled-data/Sample4/0179.png,labeled-data/ChestnutHorseLight/0232.png
828,labeled-data/Sample19/0197.png,labeled-data/Sample4/0182.png,labeled-data/ChestnutHorseLight/0233.png
829,labeled-data/Sample19/0198.png,labeled-data/Sample4/0183.png,labeled-data/ChestnutHorseLight/0234.png
830,labeled-data/Sample19/0199.png,labeled-data/Sample4/0184.png,labeled-data/ChestnutHorseLight/0235.png
831,labeled-data/Sample19/0202.png,labeled-data/Sample4/0185.png,labeled-data/ChestnutHorseLight/0236.png
832,labeled-data/Sample19/0203.png,labeled-data/Sample4/0186.png,labeled-data/ChestnutHorseLight/0237.png
833,labeled-data/Sample19/0204.png,labeled-data/Sample4/0187.png,labeled-data/ChestnutHorseLight/0238.png
834,labeled-data/Sample19/0205.png,labeled-data/Sample4/0189.png,labeled-data/ChestnutHorseLight/0239.png
835,labeled-data/Sample19/0210.png,labeled-data/Sample4/0190.png,labeled-data/ChestnutHorseLight/0240.png
836,labeled-data/Sample19/0211.png,labeled-data/Sample4/0191.png,labeled-data/ChestnutHorseLight/0241.png
837,labeled-data/Sample19/0215.png,labeled-data/Sample4/0193.png,labeled-data/ChestnutHorseLight/0242.png
838,labeled-data/Sample19/0216.png,labeled-data/Sample4/0195.png,labeled-data/ChestnutHorseLight/0243.png
839,labeled-data/Sample19/0220.png,labeled-data/Sample4/0197.png,labeled-data/ChestnutHorseLight/0244.png
840,labeled-data/Sample19/0221.png,labeled-data/Sample4/0200.png,labeled-data/ChestnutHorseLight/0245.png
841,labeled-data/Sample19/0222.png,labeled-data/Sample4/0201.png,labeled-data/ChestnutHorseLight/0246.png
842,labeled-data/Sample19/0223.png,labeled-data/Sample4/0205.png,labeled-data/ChestnutHorseLight/0247.png
843,labeled-data/Sample19/0225.png,labeled-data/Sample4/0207.png,labeled-data/ChestnutHorseLight/0248.png
844,labeled-data/Sample19/0228.png,labeled-data/Sample4/0209.png,labeled-data/ChestnutHorseLight/0249.png
845,labeled-data/Sample19/0229.png,labeled-data/Sample4/0212.png,labeled-data/ChestnutHorseLight/0250.png
846,labeled-data/Sample19/0231.png,labeled-data/Sample4/0215.png,labeled-data/ChestnutHorseLight/0251.png
847,labeled-data/Sample19/0233.png,labeled-data/Sample4/0216.png,labeled-data/ChestnutHorseLight/0252.png
848,labeled-data/Sample19/0234.png,labeled-data/Sample4/0217.png,labeled-data/ChestnutHorseLight/0253.png
849,labeled-data/Sample19/0235.png,labeled-data/Sample4/0218.png,labeled-data/ChestnutHorseLight/0254.png
850,labeled-data/Sample19/0238.png,labeled-data/Sample4/0220.png,labeled-data/ChestnutHorseLight/0255.png
851,labeled-data/Sample19/0240.png,labeled-data/Sample4/0221.png,labeled-data/ChestnutHorseLight/0256.png
852,labeled-data/Sample19/0242.png,labeled-data/Sample4/0222.png,labeled-data/ChestnutHorseLight/0257.png
853,labeled-data/Sample19/0243.png,labeled-data/Sample4/0225.png,labeled-data/ChestnutHorseLight/0258.png
854,labeled-data/Sample19/0244.png,labeled-data/Sample4/0226.png,labeled-data/ChestnutHorseLight/0259.png
855,labeled-data/Sample4/0156.png,labeled-data/Sample4/0227.png,labeled-data/ChestnutHorseLight/0260.png
856,labeled-data/Sample4/0158.png,labeled-data/Sample4/0228.png,labeled-data/ChestnutHorseLight/0261.png
857,labeled-data/Sample4/0159.png,labeled-data/Sample4/0229.png,labeled-data/ChestnutHorseLight/0262.png
858,labeled-data/Sample4/0160.png,labeled-data/Sample4/0233.png,labeled-data/ChestnutHorseLight/0263.png
859,labeled-data/Sample4/0161.png,labeled-data/Sample4/0236.png,labeled-data/ChestnutHorseLight/0264.png
860,labeled-data/Sample4/0165.png,labeled-data/Sample4/0237.png,labeled-data/ChestnutHorseLight/0265.png
861,labeled-data/Sample4/0167.png,labeled-data/Sample4/0239.png,labeled-data/ChestnutHorseLight/0266.png
862,labeled-data/Sample4/0168.png,labeled-data/Sample4/0240.png,labeled-data/ChestnutHorseLight/0267.png
863,labeled-data/Sample4/0172.png,labeled-data/Sample4/0242.png,labeled-data/ChestnutHorseLight/0268.png
864,labeled-data/Sample4/0173.png,labeled-data/Sample4/0243.png,labeled-data/ChestnutHorseLight/0269.png
865,labeled-data/Sample4/0177.png,labeled-data/Sample4/0248.png,labeled-data/ChestnutHorseLight/0270.png
866,labeled-data/Sample4/0180.png,labeled-data/Sample4/0250.png,labeled-data/ChestnutHorseLight/0271.png
867,labeled-data/Sample4/0181.png,labeled-data/Sample4/0251.png,labeled-data/ChestnutHorseLight/0272.png
868,labeled-data/Sample4/0188.png,labeled-data/Sample4/0252.png,labeled-data/ChestnutHorseLight/0273.png
869,labeled-data/Sample4/0192.png,labeled-data/Sample4/0254.png,labeled-data/ChestnutHorseLight/0274.png
870,labeled-data/Sample4/0194.png,labeled-data/Sample4/0256.png,labeled-data/ChestnutHorseLight/0275.png
871,labeled-data/Sample4/0196.png,labeled-data/Sample4/0258.png,labeled-data/ChestnutHorseLight/0276.png
872,labeled-data/Sample4/0198.png,labeled-data/Sample4/0259.png,labeled-data/ChestnutHorseLight/0277.png
873,labeled-data/Sample4/0199.png,labeled-data/Sample4/0260.png,labeled-data/ChestnutHorseLight/0278.png
874,labeled-data/Sample4/0202.png,labeled-data/Sample4/0265.png,labeled-data/ChestnutHorseLight/0279.png
875,labeled-data/Sample4/0203.png,labeled-data/Sample4/0266.png,labeled-data/ChestnutHorseLight/0280.png
876,labeled-data/Sample4/0204.png,labeled-data/Sample4/0268.png,labeled-data/ChestnutHorseLight/0281.png
877,labeled-data/Sample4/0206.png,labeled-data/Sample4/0269.png,labeled-data/ChestnutHorseLight/0282.png
878,labeled-data/Sample4/0208.png,labeled-data/Sample4/0272.png,labeled-data/ChestnutHorseLight/0283.png
879,labeled-data/Sample4/0210.png,labeled-data/Sample4/0273.png,labeled-data/ChestnutHorseLight/0284.png
880,labeled-data/Sample4/0211.png,labeled-data/Sample4/0274.png,labeled-data/ChestnutHorseLight/0285.png
881,labeled-data/Sample4/0213.png,labeled-data/Sample4/0276.png,labeled-data/ChestnutHorseLight/0286.png
882,labeled-data/Sample4/0214.png,labeled-data/Sample4/0277.png,labeled-data/ChestnutHorseLight/0287.png
883,labeled-data/Sample4/0219.png,labeled-data/Sample4/0278.png,labeled-data/ChestnutHorseLight/0288.png
884,labeled-data/Sample4/0223.png,labeled-data/Sample4/0279.png,labeled-data/ChestnutHorseLight/0289.png
885,labeled-data/Sample4/0224.png,labeled-data/Sample4/0282.png,labeled-data/ChestnutHorseLight/0290.png
886,labeled-data/Sample4/0230.png,labeled-data/Sample4/0283.png,labeled-data/ChestnutHorseLight/0291.png
887,labeled-data/Sample4/0231.png,labeled-data/Sample4/0284.png,labeled-data/ChestnutHorseLight/0292.png
888,labeled-data/Sample4/0232.png,labeled-data/Sample4/0286.png,labeled-data/ChestnutHorseLight/0293.png
889,labeled-data/Sample4/0234.png,labeled-data/Sample4/0292.png,labeled-data/ChestnutHorseLight/0294.png
890,labeled-data/Sample4/0235.png,labeled-data/Sample4/0294.png,labeled-data/ChestnutHorseLight/0295.png
891,labeled-data/Sample4/0238.png,labeled-data/Sample4/0295.png,labeled-data/ChestnutHorseLight/0296.png
892,labeled-data/Sample4/0241.png,labeled-data/Sample4/0301.png,labeled-data/ChestnutHorseLight/0297.png
893,labeled-data/Sample4/0244.png,labeled-data/Sample4/0303.png,labeled-data/ChestnutHorseLight/0298.png
894,labeled-data/Sample4/0245.png,labeled-data/Sample4/0308.png,labeled-data/ChestnutHorseLight/0299.png
895,labeled-data/Sample4/0246.png,labeled-data/Sample4/0310.png,labeled-data/ChestnutHorseLight/0300.png
896,labeled-data/Sample4/0247.png,labeled-data/Sample4/0312.png,labeled-data/ChestnutHorseLight/0301.png
897,labeled-data/Sample4/0249.png,labeled-data/Sample4/0315.png,labeled-data/ChestnutHorseLight/0302.png
898,labeled-data/Sample4/0253.png,labeled-data/Sample4/0316.png,labeled-data/ChestnutHorseLight/0303.png
899,labeled-data/Sample4/0255.png,labeled-data/Sample4/0317.png,labeled-data/ChestnutHorseLight/0304.png
900,labeled-data/Sample4/0257.png,labeled-data/Sample4/0319.png,labeled-data/ChestnutHorseLight/0305.png
901,labeled-data/Sample4/0261.png,labeled-data/Sample4/0321.png,labeled-data/ChestnutHorseLight/0306.png
902,labeled-data/Sample4/0262.png,labeled-data/Sample4/0323.png,labeled-data/ChestnutHorseLight/0307.png
903,labeled-data/Sample4/0263.png,labeled-data/Sample4/0328.png,labeled-data/ChestnutHorseLight/0308.png
904,labeled-data/Sample4/0264.png,labeled-data/Sample4/0330.png,labeled-data/ChestnutHorseLight/0309.png
905,labeled-data/Sample4/0267.png,labeled-data/Sample4/0331.png,labeled-data/ChestnutHorseLight/0310.png
906,labeled-data/Sample4/0270.png,labeled-data/Sample4/0332.png,labeled-data/ChestnutHorseLight/0311.png
907,labeled-data/Sample4/0271.png,labeled-data/Sample4/0334.png,labeled-data/ChestnutHorseLight/0312.png
908,labeled-data/Sample4/0275.png,labeled-data/Sample4/0339.png,labeled-data/ChestnutHorseLight/0313.png
909,labeled-data/Sample4/0280.png,labeled-data/Sample4/0341.png,labeled-data/ChestnutHorseLight/0314.png
910,labeled-data/Sample4/0281.png,labeled-data/Sample4/0344.png,labeled-data/ChestnutHorseLight/0315.png
911,labeled-data/Sample4/0285.png,labeled-data/Sample4/0347.png,labeled-data/ChestnutHorseLight/0316.png
912,labeled-data/Sample4/0287.png,labeled-data/Sample4/0350.png,labeled-data/ChestnutHorseLight/0317.png
913,labeled-data/Sample4/0288.png,labeled-data/Sample4/0352.png,labeled-data/GreyHorseLightandShadow/0055.png
914,labeled-data/Sample4/0289.png,labeled-data/Sample4/0357.png,labeled-data/GreyHorseLightandShadow/0056.png
915,labeled-data/Sample4/0290.png,labeled-data/Sample4/0358.png,labeled-data/GreyHorseLightandShadow/0057.png
916,labeled-data/Sample4/0291.png,labeled-data/Sample4/0359.png,labeled-data/GreyHorseLightandShadow/0058.png
917,labeled-data/Sample4/0293.png,labeled-data/Sample4/0362.png,labeled-data/GreyHorseLightandShadow/0059.png
918,labeled-data/Sample4/0296.png,labeled-data/Sample4/0363.png,labeled-data/GreyHorseLightandShadow/0060.png
919,labeled-data/Sample4/0297.png,labeled-data/Sample4/0366.png,labeled-data/GreyHorseLightandShadow/0061.png
920,labeled-data/Sample4/0298.png,labeled-data/Sample4/0367.png,labeled-data/GreyHorseLightandShadow/0062.png
921,labeled-data/Sample4/0299.png,labeled-data/Sample4/0368.png,labeled-data/GreyHorseLightandShadow/0063.png
922,labeled-data/Sample4/0300.png,labeled-data/Sample4/0369.png,labeled-data/GreyHorseLightandShadow/0064.png
923,labeled-data/Sample4/0302.png,labeled-data/Sample4/0372.png,labeled-data/GreyHorseLightandShadow/0065.png
924,labeled-data/Sample4/0304.png,labeled-data/Sample4/0373.png,labeled-data/GreyHorseLightandShadow/0066.png
925,labeled-data/Sample4/0305.png,labeled-data/Sample4/0374.png,labeled-data/GreyHorseLightandShadow/0067.png
926,labeled-data/Sample4/0306.png,labeled-data/Sample4/0375.png,labeled-data/GreyHorseLightandShadow/0068.png
